交易时间,金额,收支类型,交易对方,交易描述,支付方式,交易状态,订单号,备注,原始来源
2025-01-01 00:00:00,-25.18,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-01-01,中信银行-已出账单明细-11.xls
2025-01-01 00:00:00,-10.0,支出,支付宝－CHINA MOBILE INTERNATIONAL LIMITED,支付宝－CHINA MOBILE INTERNATIONAL LIMITED,中信银行信用卡(5878),成功,,入账日期:2025-01-01,中信银行-已出账单明细-11.xls
2025-01-01 00:00:00,-70.96,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-01-01,中信银行-已出账单明细-11.xls
2024-12-31 00:00:00,-429.0,支出,支付宝－深圳市潮合黄牛肉火锅店,支付宝－深圳市潮合黄牛肉火锅店,中信银行信用卡(5878),成功,,入账日期:2024-12-31,中信银行-已出账单明细-11.xls
2024-12-31 00:00:00,-12.23,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-31,中信银行-已出账单明细-11.xls
2024-12-31 00:00:00,-88.64,支出,"支付宝－STRIPE PAYMENTS EUROPE, LIMITED","支付宝－STRIPE PAYMENTS EUROPE, LIMITED",中信银行信用卡(5878),成功,,入账日期:2024-12-31,中信银行-已出账单明细-11.xls
2024-12-30 00:00:00,-20.0,支出,支付宝－深圳市凯路创新科技有限公司,支付宝－深圳市凯路创新科技有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-30,中信银行-已出账单明细-11.xls
2024-12-30 00:00:00,-12.9,支出,支付宝－上海格物致品网络科技有限公司,支付宝－上海格物致品网络科技有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-30,中信银行-已出账单明细-11.xls
2024-12-30 00:00:00,-15.9,支出,支付宝－上海格物致品网络科技有限公司,支付宝－上海格物致品网络科技有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-30,中信银行-已出账单明细-11.xls
2024-12-30 00:00:00,-13.08,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-30,中信银行-已出账单明细-11.xls
2024-12-29 00:00:00,-10.78,支出,支付宝－成都零食有鸣商业管理有限公司,支付宝－成都零食有鸣商业管理有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-29,中信银行-已出账单明细-11.xls
2024-12-29 00:00:00,-17.72,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-29,中信银行-已出账单明细-11.xls
2024-12-29 00:00:00,-16.38,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-29,中信银行-已出账单明细-11.xls
2024-12-29 00:00:00,-31.6,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-29,中信银行-已出账单明细-11.xls
2024-12-28 00:00:00,-12.5,支出,支付宝－天津三快信息技术有限公司,支付宝－天津三快信息技术有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-28,中信银行-已出账单明细-11.xls
2024-12-28 00:00:00,-12.0,支出,支付宝－胡辣壳面庄,支付宝－胡辣壳面庄,中信银行信用卡(5878),成功,,入账日期:2024-12-28,中信银行-已出账单明细-11.xls
2024-12-28 00:00:00,-400.0,支出,支付宝－深圳市福田区强腾潮汕美食,支付宝－深圳市福田区强腾潮汕美食,中信银行信用卡(5878),成功,,入账日期:2024-12-28,中信银行-已出账单明细-11.xls
2024-12-27 00:00:00,-10.0,支出,支付宝－深圳市凯路创新科技有限公司,支付宝－深圳市凯路创新科技有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-27,中信银行-已出账单明细-11.xls
2024-12-27 00:00:00,-17.9,支出,支付宝－上海哈啰普惠科技有限公司,支付宝－上海哈啰普惠科技有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-27,中信银行-已出账单明细-11.xls
2024-12-27 00:00:00,-26.96,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-27,中信银行-已出账单明细-11.xls
2024-12-27 00:00:00,-15.95,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-27,中信银行-已出账单明细-11.xls
2024-12-26 00:00:00,-2.0,支出,支付宝－无锡小净共享网络科技有限公司,支付宝－无锡小净共享网络科技有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-26,中信银行-已出账单明细-11.xls
2024-12-26 00:00:00,-200.0,支出,财付通－中国人民解放军广州第一收缴户,财付通－中国人民解放军广州第一收缴户,中信银行信用卡(5878),成功,,入账日期:2024-12-26,中信银行-已出账单明细-11.xls
2024-12-26 00:00:00,-29.9,支出,支付宝－北京三快在线科技有限公司,支付宝－北京三快在线科技有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-26,中信银行-已出账单明细-11.xls
2024-12-26 00:00:00,-15.98,支出,支付宝－温州市龙湾蒲州启昊电子商务商行,支付宝－温州市龙湾蒲州启昊电子商务商行,中信银行信用卡(5878),成功,,入账日期:2024-12-26,中信银行-已出账单明细-11.xls
2024-12-26 00:00:00,-15.95,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-26,中信银行-已出账单明细-11.xls
2024-12-25 00:00:00,-14.08,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-25,中信银行-已出账单明细-11.xls
2024-12-24 00:00:00,-14.9,支出,支付宝－广州有家实业有限公司,支付宝－广州有家实业有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-24,中信银行-已出账单明细-11.xls
2024-12-24 00:00:00,-15.95,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-24,中信银行-已出账单明细-11.xls
2024-12-23 00:00:00,-1865.0,支出,财付通－平安健康保险股份有限公司,财付通－平安健康保险股份有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-23,中信银行-已出账单明细-11.xls
2024-12-23 00:00:00,-14.94,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-23,中信银行-已出账单明细-11.xls
2024-12-22 00:00:00,-17.02,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-22,中信银行-已出账单明细-11.xls
2024-12-22 00:00:00,-657.2,支出,支付宝－飒拉商业(上海)有限公司,支付宝－飒拉商业(上海)有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-22,中信银行-已出账单明细-11.xls
2024-12-22 00:00:00,-17.84,支出,支付宝－高德打车,支付宝－高德打车,中信银行信用卡(5878),成功,,入账日期:2024-12-22,中信银行-已出账单明细-11.xls
2024-12-22 00:00:00,-25.0,支出,财付通－吴太和鲍汁黄焖鸡长沙德雅路科大东门店,财付通－吴太和鲍汁黄焖鸡长沙德雅路科大东门店,中信银行信用卡(5878),成功,,入账日期:2024-12-22,中信银行-已出账单明细-11.xls
2024-12-21 00:00:00,-18.0,支出,财付通－紫苏云科技,财付通－紫苏云科技,中信银行信用卡(5878),成功,,入账日期:2024-12-21,中信银行-已出账单明细-11.xls
2024-12-21 00:00:00,-46.2,支出,财付通－美团,财付通－美团,中信银行信用卡(5878),成功,,入账日期:2024-12-21,中信银行-已出账单明细-11.xls
2024-12-21 00:00:00,-7.0,支出,财付通－蜜雪冰城,财付通－蜜雪冰城,中信银行信用卡(5878),成功,,入账日期:2024-12-21,中信银行-已出账单明细-11.xls
2024-12-21 00:00:00,-14.0,支出,财付通－山东杂粮煎饼德雅路店,财付通－山东杂粮煎饼德雅路店,中信银行信用卡(5878),成功,,入账日期:2024-12-21,中信银行-已出账单明细-11.xls
2024-12-21 00:00:00,-31.0,支出,财付通－深圳金拱门食品有限公司,财付通－深圳金拱门食品有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-21,中信银行-已出账单明细-11.xls
2024-12-20 00:00:00,-15.6,支出,财付通－饿了么,财付通－饿了么,中信银行信用卡(5878),成功,,入账日期:2024-12-20,中信银行-已出账单明细-11.xls
2024-12-20 00:00:00,-9.0,支出,支付宝－广州有家实业有限公司,支付宝－广州有家实业有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-20,中信银行-已出账单明细-11.xls
2024-12-20 00:00:00,-32.0,支出,财付通－饿了么,财付通－饿了么,中信银行信用卡(5878),成功,,入账日期:2024-12-20,中信银行-已出账单明细-11.xls
2024-12-20 00:00:00,-8.5,支出,财付通－绵阳科创区虹苑仓储经营部,财付通－绵阳科创区虹苑仓储经营部,中信银行信用卡(5878),成功,,入账日期:2024-12-20,中信银行-已出账单明细-11.xls
2024-12-20 00:00:00,-20.9,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2024-12-20,中信银行-已出账单明细-11.xls
2024-12-20 00:00:00,-22.27,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-20,中信银行-已出账单明细-11.xls
2024-12-19 00:00:00,-25.18,支出,财付通－七炭烧烤·宵夜·团建（西丽店）,财付通－七炭烧烤·宵夜·团建（西丽店）,中信银行信用卡(5878),成功,,入账日期:2024-12-19,中信银行-已出账单明细-11.xls
2024-12-19 00:00:00,-10.0,支出,财付通－快乐购超市科创园区店,财付通－快乐购超市科创园区店,中信银行信用卡(5878),成功,,入账日期:2024-12-19,中信银行-已出账单明细-11.xls
2024-12-19 00:00:00,-18.3,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2024-12-19,中信银行-已出账单明细-11.xls
2024-12-19 00:00:00,-19.41,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-19,中信银行-已出账单明细-11.xls
2024-12-19 00:00:00,-15.0,支出,财付通－往事清零,财付通－往事清零,中信银行信用卡(5878),成功,,入账日期:2024-12-19,中信银行-已出账单明细-11.xls
2024-12-18 00:00:00,-160.0,支出,财付通－BKT生活旗舰店,财付通－BKT生活旗舰店,中信银行信用卡(5878),成功,,入账日期:2024-12-27,中信银行-已出账单明细-11.xls
2024-12-18 00:00:00,-160.0,支出,财付通－BKT生活旗舰店,财付通－BKT生活旗舰店,中信银行信用卡(5878),成功,,入账日期:2024-12-18,中信银行-已出账单明细-11.xls
2024-12-18 00:00:00,-17.13,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-18,中信银行-已出账单明细-11.xls
2024-12-17 00:00:00,-16.3,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2024-12-17,中信银行-已出账单明细-11.xls
2024-12-03 00:00:00,-30.0,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2024-12-22,中信银行-已出账单明细-11.xls
2025-11-10 00:00:00,-24.2,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-10,中信银行-已出账单明细-2.xls
2025-11-10 00:00:00,-30.0,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-10,中信银行-已出账单明细-2.xls
2025-11-10 00:00:00,-37.0,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-10,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-30.87,支出,财付通－滴滴出行平台商户,财付通－滴滴出行平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-27.6,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-11.4,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-13.9,支出,财付通－四川金拱门食品有限公司,财付通－四川金拱门食品有限公司,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-33.45,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-17.0,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-23.47,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-09 00:00:00,-39.8,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-09,中信银行-已出账单明细-2.xls
2025-11-08 00:00:00,-19.7,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
2025-11-08 00:00:00,-18.7,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
2025-11-08 00:00:00,-25.61,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
